"Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Vehicle ID","Test Veh Configuration #","Test Veh Displacement (L)","Actual Tested Testgroup","Vehicle Type","Rated Horsepower","# of Cylinders and Rotors","Engine Code","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Transmission Overdrive Code","Transmission Overdrive Desc","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Shift Indicator Light Use Cd","Shift Indicator Light Use Desc","Test Number","Test Originator","Analytically Derived FE?","ADFE Test Number","ADFE Total Road Load HP","ADFE Equiv. Test Weight (lbs.)","ADFE N/V Ratio","Test Procedure Cd","Test Procedure Description","Test Fuel Type Cd","Test Fuel Type Description","Test Category","THC (g/mi)","CO (g/mi)","CO2 (g/mi)","NOx (g/mi)","PM (g/mi)","CH4 (g/mi)","N2O (g/mi)","RND_ADJ_FE","FE_UNIT","FE Bag 1","FE Bag 2","FE Bag 3","FE Bag 4","DT-Inertia Work Ratio Rating","DT-Absolute Speed Change Ratg","DT-Energy Economy Rating","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Aftertreatment Device Cd","Aftertreatment Device Desc","Police - Emergency Vehicle?","Averaging Group ID","Averaging Weighting Factor","Averaging Method Cd","Averging Method Desc"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD Hybrid SL","JLB049",4,2.5,"FNSXV02.5GFA","Car",230,,"AR25HAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,5.25,23.6,"1","Not eqipped","FNSX10034469","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0016,0.09,199,0.003,,0.0011,,44.7,"MPG",,,,,3.25,2.86,0.14,45.44,-0.3714,0.02849,8.06,0.0602,0.02302,"","","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD SL","JJB066",3,3.5,"FNSXV03.5G7C","Car",260,6,"AV35DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,4.67,21,"1","Not eqipped","FNSX91002475","EPA","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0011748,0.0601969,216.3253593,0.0064571,,0.0007135,,41.3,"MPG",,,,,1.588935,1.551504,0.519836,33.27,0.2087,0.02226,5.51,0.246,0.01984,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN MURANO AWD SL","JJB066",3,3.5,"FNSXV03.5G7C","Car",260,6,"AV35DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4250,4.67,21,"1","Not eqipped","FNSX91002479","EPA","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0191234,0.4399066,332.9544705,0.0112486,,0.0031642,,26.7,"MPG",25.8633484,25.5527558,30.1366704,,2.283065,1.928837,1.634623,33.27,0.2087,0.02226,5.51,0.246,0.01984,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN NV200 Cargo Van S","KEB611",3,2,"FNSXT02.0G2A","Truck",131,4,"AR20DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,4.83,26.8,"1","Not eqipped","FNSX10031124","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0078,3.4575,358,0.0082,,0.0001,,24.5,"MPG",17.4,27.8,,,1.34,0.48,-1.22,39.86,0.0578,0.02654,12.05,0.212,0.02297,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN NV200 Cargo Van S","KEB611",3,2,"FNSXT02.0G2A","Truck",131,4,"AR20DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,4.83,26.8,"1","Not eqipped","FNSX10031423","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0224,0.3192,286,0.0122,,0.0029,,31.1,"MPG",28.4,31.4,33.1,,0.33,0.29,0.09,39.86,0.0578,0.02654,12.05,0.212,0.02297,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN NV200 Cargo Van S","KEB611",3,2,"FNSXT02.0G2A","Truck",131,4,"AR20DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3625,4.83,26.8,"1","Not eqipped","FNSX10031424","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0024,0.2156,217,0.0025,,0.0005,,41.1,"MPG",,,,,2.23,1.91,-0.16,39.86,0.0578,0.02654,12.05,0.212,0.02297,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN NV200 NYC Taxi STD","KEC659",0,2,"ENSXV02.0G2A","Car",135,4,"AR20DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,4.83,26.1,"1","Not eqipped","ENSX10026829","MFR","No","",,,,"11","Cold CO","26","Cold CO Regular (Tier 2)","FTP",0.1542,0.4017,341,,,,,25.6,"MPG",19.3,26.8,30.4,,,,,42.76,0.0642,0.02949,2.81,0.2913,0.2514,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN NV200 NYC Taxi STD","KEC659",1,2,"ENSXV02.0G2A","Car",135,4,"AR20DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,4.83,26.1,"1","Not eqipped","ENSX10026832","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0019,0.1305,220,0,,0,0.01,40.5,"MPG",,,,,,,,38.48,0.0578,0.02654,6.9,0.2223,0.02291,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN NV200 NYC Taxi STD","KEC659",1,2,"ENSXV02.0G2A","Car",135,4,"AR20DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,4.83,26.1,"1","Not eqipped","ENSX10026835","MFR","No","",,,,"90","US06","61","Tier 2 Cert Gasoline","US06",0.0113,2.9075,363,0.0012,,,,24.3,"MPG",16.3,28.1,,,,,,38.48,0.0578,0.02654,6.9,0.2223,0.02291,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN NV200 NYC Taxi STD","KEC659",1,2,"ENSXV02.0G2A","Car",135,4,"AR20DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,4.83,26.1,"1","Not eqipped","ENSX10026838","MFR","No","",,,,"95","SC03","61","Tier 2 Cert Gasoline","SC03",0.0003,0.2869,400,0.0063,,,,22.3,"MPG",,,,,,,,38.48,0.0578,0.02654,6.9,0.2223,0.02291,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN NV200 NYC Taxi STD","KEC659",1,2,"ENSXV02.0G2A","Car",135,4,"AR20DAC3","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,4.83,26.1,"1","Not eqipped","ENSX10027528","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0231,0.2366,295,0.0316,,0.0027,0.01,30.2,"MPG",28.5,29.9,32.1,,,,,38.48,0.0578,0.02654,6.9,0.2223,0.02291,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN PATHFINDER 4WD S","GKE242",1,3.5,"FNSXT03.5G7B","Truck",260,6,"AV35DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",5000,5.25,23.4,"1","Not eqipped","FNSX10032515","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0017,0.0468,243,0.0042,,0.0005,,36.6,"MPG",,,,,0.88,0.67,-0.02,36.93,0.6009,0.02004,8.98,0.6446,0.01829,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN PATHFINDER 4WD S","GKE242",1,3.5,"FNSXT03.5G7B","Truck",260,6,"AV35DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",5000,5.25,23.4,"1","Not eqipped","FNSX10032522","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0269,0.4837,362,0.0035,,0.0047,,24.5,"MPG",23.4,23.9,27.1,,-0.15,-0.03,0.23,36.93,0.6009,0.02004,8.98,0.6446,0.01829,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN PATHFINDER 4WD S","GKE242",2,3.5,"FNSXT03.5G7A","Truck",260,6,"AV35DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,5.25,23.6,"1","Not eqipped","FNSX10032516","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0263,0.4521,352,0.0092,,0.0043,,25.2,"MPG",,,,,0.64,0.56,0.87,35.65,0.5749,0.01986,9.98,0.4437,0.01962,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN PATHFINDER 4WD S","GKE242",2,3.5,"FNSXT03.5G7A","Truck",260,6,"AV35DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,5.25,23.6,"1","Not eqipped","FNSX10032517","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0022,0.0589,236,0.0059,,0.0007,,37.7,"MPG",,,,,1.26,1.03,0.05,35.65,0.5749,0.01986,9.98,0.4437,0.01962,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN PATHFINDER 4WD S","GKE242",3,3.5,"FNSXT03.5G7A","Truck",260,6,"AV35DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,5.25,23.6,"1","Not eqipped","FNSX10032518","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0263,0.4843,345,0.0098,,0.0048,,25.8,"MPG",,,,,0.44,0.52,0.84,32.74,0.3432,0.02348,7.07,0.275,0.02324,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN PATHFINDER 4WD S","GKE242",3,3.5,"FNSXT03.5G7A","Truck",260,6,"AV35DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,5.25,23.6,"1","Not eqipped","FNSX10032519","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0024,0.0469,228,0.0062,,0.0009,,39.1,"MPG",,,,,-0.58,-0.28,-0.69,32.74,0.3432,0.02348,7.07,0.275,0.02324,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN QUEST LE","WXE168",0,3.5,"FNSXT03.5G7A","Truck",260,6,"AV35DAC8","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,4.6,22,"1","Not eqipped","FNSX10031996","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0302,0.4586,365,0.0116,,0.0056,,24.4,"MPG",,,,,-0.05,0.32,0.46,40.5,0.0999,0.02769,14.85,0.1783,0.02559,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN QUEST LE","WXE168",0,3.5,"FNSXT03.5G7A","Truck",260,6,"AV35DAC8","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,4.6,22,"1","Not eqipped","FNSX10031997","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0034,0.048,240,0.0072,,0.0014,,37.2,"MPG",,,,,3.13,2.45,-0.06,40.5,0.0999,0.02769,14.85,0.1783,0.02559,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN QUEST LE","WXE168",1,3.5,"FNSXT03.5G7A","Truck",260,6,"AV35DAC8","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,4.6,22.7,"1","Not eqipped","FNSX10031994","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0233,0.378,356,0.0106,,0.0035,,25,"MPG",,,,,0.54,0.58,0.7,42.86,-0.3154,0.03196,17.48,-0.2098,0.02946,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN QUEST LE","WXE168",1,3.5,"FNSXT03.5G7A","Truck",260,6,"AV35DAC8","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",4750,4.6,22.7,"1","Not eqipped","FNSX10031995","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0025,0.0346,231,0.0036,,0.001,,38.6,"MPG",,,,,0.93,0.68,-0.35,42.86,-0.3154,0.03196,17.48,-0.2098,0.02946,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",2,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.6,"1","Not eqipped","GNSX10037279","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0082,0.32,282,0.0083,,0.0016,,31.6,"MPG",,,,,0.45,0.57,0.84,35.59,-0.1577,0.028,5.41,-0.1064,0.02569,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",2,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.6,"1","Not eqipped","GNSX10037280","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0,0.13,201,0.0002,,0,,44.3,"MPG",,,,,2.05,1.85,0.02,35.59,-0.1577,0.028,5.41,-0.1064,0.02569,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",3,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.6,"1","Not eqipped","GNSX10037281","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0076,0.33,277,0.0076,,0.0014,,32.1,"MPG",,,,,0.34,0.33,0.44,33.84,-0.168,0.02799,8.17,-0.0771,0.0252,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",3,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.6,"1","Not eqipped","GNSX10037282","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0,0.14,196,0.0002,,0,,45.4,"MPG",,,,,1.4,1.19,-0.48,33.84,-0.168,0.02799,8.17,-0.0771,0.0252,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",4,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.4,"1","Not eqipped","GNSX10037283","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0078,0.34,276,0.0117,,0.0023,,32.2,"MPG",,,,,1.15,0.77,0.96,34.14,-0.166,0.028,5.9,-0.0346,0.02502,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",4,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.4,"1","Not eqipped","GNSX10037284","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0,0.16,194,0.0012,,0,,45.9,"MPG",,,,,0.56,0.51,-0.34,34.14,-0.166,0.028,5.9,-0.0346,0.02502,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",5,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.69,26.6,"1","Not eqipped","GNSX10037285","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.008,0.36,268,0.0078,,0.0024,,33.2,"MPG",,,,,-0.25,-0.19,0.3,29.6,-0.1624,0.02779,4.71,-0.0525,0.02465,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",5,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.69,26.6,"1","Not eqipped","GNSX10037286","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0,0.12,188,0.0004,,0,,47.4,"MPG",,,,,2.37,1.96,-0.58,29.6,-0.1624,0.02779,4.71,-0.0525,0.02465,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",6,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.69,26.4,"1","Not eqipped","GNSX10037287","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0074,0.32,269,0.0064,,0.0014,,33.1,"MPG",,,,,0.74,0.56,0.71,29.96,-0.16,0.02779,3.55,-0.107,0.02556,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD","BTE698",6,2.5,"GNSXT02.525A","Truck",170,4,"AR25DCC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.69,26.4,"1","Not eqipped","GNSX10037288","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0,0.17,186,0.004,,0,,47.9,"MPG",,,,,2.4,2,-0.23,29.96,-0.16,0.02779,3.55,-0.107,0.02556,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",1,2.5,"ENSXT02.5G5B","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.6,"1","Not eqipped","ENSX10027696","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0103,0.3191,279,0.0086,,0.0036,0.01,31.9,"MPG",,,,,,,,35.59,-0.1577,0.028,10.11,0.0323,0.02332,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",1,2.5,"ENSXT02.5G5B","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.6,"1","Not eqipped","ENSX10027697","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0042,0.136,197,0.0043,,0.0023,0.01,45.2,"MPG",,,,,,,,35.59,-0.1577,0.028,10.11,0.0323,0.02332,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",2,2.5,"ENSXT02.5G5B","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.6,"1","Not eqipped","ENSX10027714","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0121,0.4082,277,0.009,,0.0048,0.01,32.1,"MPG",,,,,,,,33.84,-0.168,0.02799,8.93,-0.0056,0.02421,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",2,2.5,"ENSXT02.5G5B","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.6,"1","Not eqipped","ENSX10027715","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0046,0.2578,201,0.0047,,0.0027,0.01,44.3,"MPG",,,,,,,,33.84,-0.168,0.02799,8.93,-0.0056,0.02421,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",3,2.5,"ENSXT02.5G5B","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.4,"1","Not eqipped","ENSX10027712","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.011,0.4205,279,0.009,,0.0036,0.01,31.9,"MPG",,,,,,,,34.14,-0.166,0.028,9.19,-0.0019,0.02423,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",3,2.5,"ENSXT02.5G5B","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3875,5.69,26.4,"1","Not eqipped","ENSX10027713","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.004,0.2423,200,0.0057,,0.0026,0.01,44.5,"MPG",,,,,,,,34.14,-0.166,0.028,9.19,-0.0019,0.02423,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",5,2.5,"ENSXT02.5G5D","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.69,26.6,"1","Not eqipped","ENSX10027710","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0113,0.373,272,0.008,,0.0048,0.01,32.7,"MPG",,,,,,,,31.28,-0.1525,0.0278,6.74,-0.0642,0.02478,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",5,2.5,"ENSXT02.5G5D","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.69,26.6,"1","Not eqipped","ENSX10027711","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0022,0.1372,196,0.006,,0.0011,0.01,45.4,"MPG",,,,,,,,31.28,-0.1525,0.0278,6.74,-0.0642,0.02478,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",6,2.5,"ENSXT02.5G5D","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.69,26.6,"1","Not eqipped","ENSX10027698","MFR","No","",,,,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",0.0121,0.3781,269,0.0112,,0.0052,0.01,33.1,"MPG",,,,,,,,29.6,-0.1624,0.02779,6.35,-0.0002,0.02412,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN ROGUE AWD SL","BTB096",6,2.5,"ENSXT02.5G5D","Truck",170,4,"AR25DAC4","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3750,5.69,26.6,"1","Not eqipped","ENSX10027699","MFR","No","",,,,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",0.0031,0.171,192,0.0039,,0.002,0.01,46.4,"MPG",,,,,,,,29.6,-0.1624,0.02779,6.35,-0.0002,0.02412,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN SENTRA S","KPB089",0,1.8,"DNSXV01.8G1A","Car",130,4,"ARA8DAM1","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,3.93,42.2,"1","Not eqipped","DNSX10027716","MFR","Yes","DNSX10021146",9.8,3125,42.2,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",,,255,,,0.0045,0.01,34.8,"MPG",,,,,,,,19.84,0.2907,0.01548,6.95,0.1089,0.01568,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN SENTRA S","KPB089",0,1.8,"DNSXV01.8G1A","Car",130,4,"ARA8DAM1","M","Manual",6,"N","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,3.93,42.2,"1","Not eqipped","DNSX10027717","MFR","Yes","DNSX10021595",9.8,3125,42.2,"3","HWFE","61","Tier 2 Cert Gasoline","HWY",,,176,,,0.0024,0.01,50.6,"MPG",,,,,,,,19.84,0.2907,0.01548,6.95,0.1089,0.01568,"TWC","Three-way catalyst","N","",,"N","No averaging"
2016,"Nissan","NSX","NISSAN","NISSAN SENTRA SL","KPB087",5,1.8,"ENSXV01.8G1A","Car",130,4,"ARA8DAC2","CVT","Continuously Variable",1,"Y","F","2-Wheel Drive, Front","2","Top gear ration < 1",3125,3.52,27.1,"1","Not eqipped","ENSX10039274","MFR","Yes","ENSX10027445",10.2,3125,27.1,"21","Federal fuel 2-day exhaust (w/can load)","61","Tier 2 Cert Gasoline","FTP",,,226,,,,,39.3,"MPG",,,,,,,,23.83,0.124,0.01712,10.29,0.0354,0.01662,"TWC","Three-way catalyst","N","",,"N","No averaging"
